PERIODO ACADEMICO,FACULTAD,CODIGO UNIDAD DE ESTUDIO,CODIGO DEL GRUPO,CREDITOS,TIPO DE OFERTA,TIPOLOGIA,DENOMINACION GRUPO,COD_DUMI_1,DUMI_1,COD_DUMI_2,DUMI_2,COD_DUMI_3,DUMI_3,COD_DUMI_4,DUMI_4,COD_DUMI_5,DUMI_5,COD_DUMI_6,DUMI_6,DIRECTOR UNIDAD DE ESTUDIO,FECHA INICIO,FECHA FINAL,HORA DE INICIO,HORA FINAL,LUNES,MARTES,MIERCOLES,JUEVES,VIERNES,SABADO,DOMINGO
2025-2,FAFCE,FFA00024,FFA00024C301,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC, FINANZAS PERSONALES C3G1,,,,,,,,,,,,,MATITUY TORRES DIEGO ARMANDO,23.07.2025,19.09.2025,18:00:00,19:59:00,,,MIERCOLES  ,,VIERNES  ,,
2025-2,FAFCE,FFA00024,FFA00024C301,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC, FINANZAS PERSONALES C3G1,,,,,,,,,,,,,MATITUY TORRES DIEGO ARMANDO,21.07.2025,15.09.2025,18:00:00,19:59:00,LUNES L801 CALLE78,,,,,,
2025-2,FAFCE,FFA00024,FFA00024C302,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC, FINANZAS PERSONALES C3G2,,,,,,,,,,,,,MATITUY TORRES DIEGO ARMANDO,21.07.2025,19.09.2025,16:00:00,17:59:00,LUNES  ,,MIERCOLES  ,,VIERNES  ,,
2025-2,FAFCE,FFA00024,FFA00024C303,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC, FINANZAS PERSONALES C3G3,,,,,,,,,,,,,MATITUY TORRES DIEGO ARMANDO,21.07.2025,19.09.2025,14:00:00,15:59:00,LUNES  ,,MIERCOLES  ,,VIERNES  ,,
2025-2,FAFCE,FFA00024,FFA00024C401,3,C4,ELECTIVAS GENERALES PREGRADO PRESENC, FINANZAS PERSONALES C4G1,,,,,,,,,,,,,MATITUY TORRES DIEGO ARMANDO,26.09.2025,21.11.2025,18:00:00,19:59:00,,,,,VIERNES L913 CALLE78,,
2025-2,FAFCE,FFA00024,FFA00024C401,3,C4,ELECTIVAS GENERALES PREGRADO PRESENC, FINANZAS PERSONALES C4G1,,,,,,,,,,,,,MATITUY TORRES DIEGO ARMANDO,22.09.2025,19.11.2025,18:00:00,19:59:00,LUNES  ,,MIERCOLES  ,,,,
2025-2,FAFCE,FFA00024,FFA00024C402,3,C4,ELECTIVAS GENERALES PREGRADO PRESENC, FINANZAS PERSONALES C4G2,,,,,,,,,,,,,MATITUY TORRES DIEGO ARMANDO,22.09.2025,17.11.2025,14:00:00,15:59:00,LUNES L713 CALLE78,,,,,,
2025-2,FAFCE,FFA00024,FFA00024C402,3,C4,ELECTIVAS GENERALES PREGRADO PRESENC, FINANZAS PERSONALES C4G2,,,,,,,,,,,,,MATITUY TORRES DIEGO ARMANDO,26.09.2025,21.11.2025,14:00:00,15:59:00,,,,,VIERNES L801 CALLE78,,
2025-2,FAFCE,FFA00024,FFA00024C402,3,C4,ELECTIVAS GENERALES PREGRADO PRESENC, FINANZAS PERSONALES C4G2,,,,,,,,,,,,,MATITUY TORRES DIEGO ARMANDO,24.09.2025,19.11.2025,14:00:00,15:59:00,,,MIERCOLES  ,,,,
2025-2,FAFCE,FFA00024,FFA00024C403,3,C4,ELECTIVAS GENERALES PREGRADO PRESENC, FINANZAS PERSONALES C4G3,,,,,,,,,,,,,MATITUY TORRES DIEGO ARMANDO,23.09.2025,20.11.2025,16:00:00,17:59:00,,MARTES N307 CALLE79,,JUEVES N307 CALLE79,,,
2025-2,FAFCE,FFA00024,FFA00024C403,3,C4,ELECTIVAS GENERALES PREGRADO PRESENC, FINANZAS PERSONALES C4G3,,,,,,,,,,,,,MATITUY TORRES DIEGO ARMANDO,26.09.2025,21.11.2025,16:00:00,17:59:00,,,,,VIERNES  ,,
2025-2,FAFCE,AFPN0014,FFA00032C402,3,C4,NUCLEAR, JUEGOS ESTRATE EN ECONO C4G2,,,,,,,,,,,,,RIVERA RUEDA JUAN CARLOS,26.09.2025,21.11.2025,18:00:00,19:59:00,,,,,VIERNES N715 CALLE79,,
2025-2,FAFCE,AFPN0014,FFA00032C402,3,C4,NUCLEAR, JUEGOS ESTRATE EN ECONO C4G2,,,,,,,,,,,,,RIVERA RUEDA JUAN CARLOS,23.09.2025,20.11.2025,18:00:00,19:59:00,,MARTES N506 CALLE79,,JUEVES N506 CALLE79,,,
2025-2,FAFCE,FFA00043,FFA00043C301,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC, COMPORTAMI DEL CONSU C3G1,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,23.07.2025,19.09.2025,20:00:00,21:59:00,,,MIERCOLES N608 CALLE79,,VIERNES N608 CALLE79,,
2025-2,FAFCE,FFA00043,FFA00043C301,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC, COMPORTAMI DEL CONSU C3G1,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,21.07.2025,15.09.2025,20:00:00,21:59:00,LUNES N709 CALLE79,,,,,,
2025-2,FAFCE,FFA00043,FFA00043C302,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC, COMPORTAMI DEL CONSU C3G2,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,21.07.2025,19.09.2025,16:00:00,17:59:00,LUNES L613 CALLE78,,,,VIERNES L613 CALLE78,,
2025-2,FAFCE,FFA00043,FFA00043C302,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC, COMPORTAMI DEL CONSU C3G2,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,23.07.2025,17.09.2025,16:00:00,17:59:00,,,MIERCOLES L919 CALLE78,,,,
2025-2,FAFCE,FFA00043,FFA00043C303,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC, COMPORTAMI DEL CONSU C3G3,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,22.07.2025,19.09.2025,12:00:00,13:59:00,,MARTES L612 CALLE78,,JUEVES L612 CALLE78,VIERNES L612 CALLE78,,
2025-2,FAFCE,FFA00043,FFA00043C401,3,C4,ELECTIVAS GENERALES PREGRADO PRESENC, COMPORTAMI DEL CONSU C4G1,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,24.09.2025,19.11.2025,20:00:00,21:59:00,,,MIERCOLES N614 CALLE79,,,,
2025-2,FAFCE,FFA00043,FFA00043C401,3,C4,ELECTIVAS GENERALES PREGRADO PRESENC, COMPORTAMI DEL CONSU C4G1,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,23.09.2025,20.11.2025,20:00:00,21:59:00,,MARTES L509 CALLE78,,JUEVES L509 CALLE78,,,
2025-2,FAFCE,FFA00043,FFA00043C402,3,C4,ELECTIVAS GENERALES PREGRADO PRESENC, COMPORTAMI DEL CONSU C4G2,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,22.09.2025,21.11.2025,12:00:00,13:59:00,LUNES N613 CALLE79,,MIERCOLES N613 CALLE79,,VIERNES N613 CALLE79,,
2025-2,FAFCE,FFA00043,FFA00043C403,3,C4,ELECTIVAS GENERALES PREGRADO PRESENC, COMPORTAMI DEL CONSU C4G3,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,22.09.2025,21.11.2025,06:00:00,07:59:00,LUNES N706 CALLE79,,MIERCOLES N706 CALLE79,,VIERNES N706 CALLE79,,
2025-2,FAFCE,FFA00044,FFA00044C301,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC, MERCADEO DIGITAL C3G1,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,22.07.2025,18.09.2025,20:00:00,21:59:00,,MARTES N608 CALLE79,,JUEVES N608 CALLE79,,,
2025-2,FAFCE,FFA00044,FFA00044C301,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC, MERCADEO DIGITAL C3G1,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,21.07.2025,15.09.2025,20:00:00,21:59:00,LUNES  ,,,,,,
2025-2,FAFCE,FFA00044,FFA00044C302,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC, MERCADEO DIGITAL C3G2,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,23.07.2025,17.09.2025,10:00:00,11:59:00,,,MIERCOLES  ,,,,
2025-2,FAFCE,FFA00044,FFA00044C302,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC, MERCADEO DIGITAL C3G2,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,21.07.2025,19.09.2025,10:00:00,11:59:00,LUNES L903 CALLE78,,,,VIERNES L903 CALLE78,,
2025-2,FAFCE,FFA00044,FFA00044C401,3,C4,ELECTIVAS GENERALES PREGRADO PRESENC, MERCADEO DIGITAL C4G1,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,22.09.2025,21.11.2025,18:00:00,19:59:00,LUNES N509 CALLE79,,MIERCOLES N509 CALLE79,,VIERNES N509 CALLE79,,
2025-2,FAFCE,FFA00044,FFA00044C402,3,C4,ELECTIVAS GENERALES PREGRADO PRESENC, MERCADEO DIGITAL C4G2,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,22.09.2025,21.11.2025,12:00:00,13:59:00,LUNES N403 CALLE79,,MIERCOLES N403 CALLE79,,VIERNES N403 CALLE79,,
2025-2,FAFCE,FFA00050,FFA00050C301,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC,GESTION DE PRECIOS C3G1,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,21.07.2025,19.09.2025,06:00:00,07:59:00,LUNES N716 CALLE79,,MIERCOLES N716 CALLE79,,VIERNES N716 CALLE79,,
2025-2,FAFCE,FFA00086,FFA00086C301,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC,MARKETING DEPORTIVO C3G1,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,23.07.2025,19.09.2025,14:00:00,15:59:00,,,MIERCOLES N513 CALLE79,,VIERNES N513 CALLE79,,
2025-2,FAFCE,FFA00086,FFA00086C301,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC,MARKETING DEPORTIVO C3G1,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,21.07.2025,15.09.2025,14:00:00,15:59:00,LUNES L720 CALLE78,,,,,,
2025-2,FAFCE,FFA00086,FFA00086C401,3,C4,ELECTIVAS GENERALES PREGRADO PRESENC,MARKETING DEPORTIVO C4G1,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,24.09.2025,19.11.2025,16:00:00,17:59:00,,,MIERCOLES L802 CALLE78,,,,
2025-2,FAFCE,FFA00086,FFA00086C401,3,C4,ELECTIVAS GENERALES PREGRADO PRESENC,MARKETING DEPORTIVO C4G1,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,22.09.2025,21.11.2025,16:00:00,17:59:00,LUNES L720 CALLE78,,,,VIERNES L720 CALLE78,,
2025-2,FAFCE,FFA00087,FFA00087C301,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC, SOCIAL MEDIA MARKETING C3G1,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,21.07.2025,19.09.2025,18:00:00,19:59:00,LUNES N707 CALLE79,,,,VIERNES N707 CALLE79,,
2025-2,FAFCE,FFA00087,FFA00087C301,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC, SOCIAL MEDIA MARKETING C3G1,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,23.07.2025,17.09.2025,18:00:00,19:59:00,,,MIERCOLES N606 CALLE79,,,,
2025-2,FAFCE,FFA00087,FFA00087C302,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC, SOCIAL MEDIA MARKETING C3G2,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,21.07.2025,19.09.2025,16:00:00,17:59:00,LUNES L719 CALLE78,,MIERCOLES L719 CALLE78,,VIERNES L719 CALLE78,,
2025-2,FAFCE,FFA00087,FFA00087C303,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC, SOCIAL MEDIA MARKETING C3G3,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,25.07.2025,19.09.2025,06:00:00,07:59:00,,,,,VIERNES N507 CALLE79,,
2025-2,FAFCE,FFA00087,FFA00087C303,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC, SOCIAL MEDIA MARKETING C3G3,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,23.07.2025,17.09.2025,06:00:00,07:59:00,,,MIERCOLES L613 CALLE78,,,,
2025-2,FAFCE,FFA00087,FFA00087C303,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC, SOCIAL MEDIA MARKETING C3G3,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,21.07.2025,15.09.2025,06:00:00,07:59:00,LUNES N609 CALLE79,,,,,,
2025-2,FAFCE,FFA00087,FFA00087C401,3,C4,ELECTIVAS GENERALES PREGRADO PRESENC, SOCIAL MEDIA MARKETING C4G1,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,22.09.2025,21.11.2025,20:00:00,21:59:00,LUNES N611 CALLE79,,MIERCOLES N611 CALLE79,,VIERNES N611 CALLE79,,
2025-2,FAFCE,FFA00087,FFA00087C402,3,C4,ELECTIVAS GENERALES PREGRADO PRESENC, SOCIAL MEDIA MARKETING C4G2,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,22.09.2025,21.11.2025,16:00:00,17:59:00,LUNES N707 CALLE79,,,,VIERNES N707 CALLE79,,
2025-2,FAFCE,FFA00087,FFA00087C402,3,C4,ELECTIVAS GENERALES PREGRADO PRESENC, SOCIAL MEDIA MARKETING C4G2,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,24.09.2025,19.11.2025,16:00:00,17:59:00,,,MIERCOLES N606 CALLE79,,,,
2025-2,FAFCE,FFA00087,FFA00087C403,3,C4,ELECTIVAS GENERALES PREGRADO PRESENC, SOCIAL MEDIA MARKETING C4G3,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,22.09.2025,21.11.2025,08:00:00,09:59:00,LUNES N609 CALLE79,,MIERCOLES N609 CALLE79,,VIERNES N609 CALLE79,,
2025-2,FAFCE,FFA00100,FFA00100C301,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC,CREATIV Y CAMP PUB C3G1,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,25.07.2025,19.09.2025,18:00:00,19:59:00,,,,,VIERNES N403 CALLE79,,
2025-2,FAFCE,FFA00100,FFA00100C301,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC,CREATIV Y CAMP PUB C3G1,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,21.07.2025,17.09.2025,18:00:00,19:59:00,LUNES N406 CALLE79,,MIERCOLES N406 CALLE79,,,,
2025-2,FAFCE,FFA00100,FFA00100C302,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC,CREATIV Y CAMP PUB C3G2,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,21.07.2025,19.09.2025,12:00:00,13:59:00,LUNES L508 CALLE78,,,,VIERNES L508 CALLE78,,
2025-2,FAFCE,FFA00100,FFA00100C302,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC,CREATIV Y CAMP PUB C3G2,,,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,23.07.2025,17.09.2025,12:00:00,13:59:00,,,MIERCOLES  ,,,,
2025-2,FAFCE,FFA00212,FFA00212C301,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC, EXCEL FINANCIERO C3G1,,,,,,,,,,,,,MATITUY TORRES DIEGO ARMANDO,23.07.2025,17.09.2025,20:00:00,21:59:00,,,MIERCOLES N410 CALLE79,,,,
2025-2,FAFCE,FFA00212,FFA00212C301,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC, EXCEL FINANCIERO C3G1,,,,,,,,,,,,,MATITUY TORRES DIEGO ARMANDO,21.07.2025,19.09.2025,20:00:00,21:59:00,LUNES N306 CALLE79,,,,VIERNES N306 CALLE79,,
2025-2,FAFCE,FFA00212,FFA00212C302,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC, EXCEL FINANCIERO C3G2,,,,,,,,,,,,,MATITUY TORRES DIEGO ARMANDO,21.07.2025,19.09.2025,08:00:00,09:59:00,LUNES  ,,MIERCOLES  ,,VIERNES  ,,
2025-2,FAFCE,FFA00212,FFA00212C303,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC, EXCEL FINANCIERO C3G3,,,,,,,,,,,,,MATITUY TORRES DIEGO ARMANDO,21.07.2025,19.09.2025,10:00:00,11:59:00,LUNES  ,,MIERCOLES  ,,VIERNES  ,,
2025-2,FAFCE,FFA00212,FFA00212C401,3,C4,ELECTIVAS GENERALES PREGRADO PRESENC, EXCEL FINANCIERO C4G1,,,,,,,,,,,,,MATITUY TORRES DIEGO ARMANDO,22.09.2025,21.11.2025,20:00:00,21:59:00,LUNES  ,,MIERCOLES  ,,VIERNES  ,,
2025-2,FAFCE,FFA00212,FFA00212C402,3,C4,ELECTIVAS GENERALES PREGRADO PRESENC, EXCEL FINANCIERO C4G2,,,,,,,,,,,,,MATITUY TORRES DIEGO ARMANDO,22.09.2025,21.11.2025,10:00:00,11:59:00,LUNES N410 CALLE79,,MIERCOLES N410 CALLE79,,VIERNES N410 CALLE79,,
2025-2,FAFCE,FFA00212,FFA00212C403,3,C4,ELECTIVAS GENERALES PREGRADO PRESENC, EXCEL FINANCIERO C4G3,,,,,,,,,,,,,MATITUY TORRES DIEGO ARMANDO,22.09.2025,21.11.2025,12:00:00,13:59:00,LUNES N410 CALLE79,,MIERCOLES N410 CALLE79,,VIERNES N410 CALLE79,,
2025-2,FAFCE,FFPE0006,FFPE0006C301,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC,DATA STORYT  VIS DE DATOS C3G1,FFA00114C301,DUMI DATA STORYT  VIS DE DATOS C3G1,,,,,,,,,,,MORENO CEBALLOS HAIDY JOHANNA,21.07.2025,19.09.2025,20:00:00,21:59:00,LUNES N406 CALLE79,,MIERCOLES N406 CALLE79,,VIERNES N406 CALLE79,,
2025-2,FAFCE,FFPE0022,FFPE0022C301,3,C3,ELECTIVAS GENERALES PREGRADO PRESENC,COM INTER DE SERVICIOS C3G1,,,,,,,,,,,,,PASTRANA GRANADOS MONICA ALEJANDRA,21.07.2025,19.09.2025,14:00:00,15:59:00,LUNES N515 CALLE79,,MIERCOLES N515 CALLE79,,VIERNES N515 CALLE79,,
2025-2,FAFCE,FFPE0023,FFPE0023C401,3,C4,ELECTIVAS GENERALES PREGRADO PRESENC,GER GLO EN ESTRAT ADUA C4G1,,,,,,,,,,,,,PASTRANA GRANADOS MONICA ALEJANDRA,23.09.2025,21.11.2025,08:00:00,09:59:00,,MARTES L501 CALLE78,,JUEVES L501 CALLE78,VIERNES L501 CALLE78,,
2025-2,FAFCE,FFPE0024,FFPE0024S201,3,S2,ELECTIVAS GENERALES PREGRADO PRESENC,EXPN GLO Y COMERCIO JUSTO S2G1,,,,,,,,,,,,,PASTRANA GRANADOS MONICA ALEJANDRA,23.07.2025,19.11.2025,14:00:00,15:59:00,,,MIERCOLES AULA-EMPRE-1 ,,,,
2025-2,FAFCE,FFPE0024,FFPE0024S201,3,S2,ELECTIVAS GENERALES PREGRADO PRESENC,EXPN GLO Y COMERCIO JUSTO S2G1,,,,,,,,,,,,,PASTRANA GRANADOS MONICA ALEJANDRA,21.07.2025,17.11.2025,14:00:00,15:59:00,LUNES N513 CALLE79,,,,,,
2025-2,FAFCE,FFPE0025,FFPE0025C401,3,C4,ELECTIVAS GENERALES PREGRADO PRESENC,EST GLO LOGIST Y CAD DE SUM C4G1,,,,,,,,,,,,,PASTRANA GRANADOS MONICA ALEJANDRA,22.09.2025,17.11.2025,12:00:00,13:59:00,LUNES L501 CALLE78,,,,,,
2025-2,FAFCE,FFPE0025,FFPE0025C401,3,C4,ELECTIVAS GENERALES PREGRADO PRESENC,EST GLO LOGIST Y CAD DE SUM C4G1,,,,,,,,,,,,,PASTRANA GRANADOS MONICA ALEJANDRA,24.09.2025,19.11.2025,12:00:00,13:59:00,,,MIERCOLES N614 CALLE79,,,,
2025-2,FAFCE,FFPO0001,FFPO0001C301,2,C3,TRANS. OBLIGATORIAS PREGRADO PRESENCIAL, SER EMPREN  ACT DE CAM C3G1,,,,,,,,,,,,,REYES GIRALDO DARIO MAURICIO,22.07.2025,18.09.2025,12:00:00,13:59:00,,MARTES L803 CALLE78,,JUEVES L803 CALLE78,,,
2025-2,FAFCE,FFPO0001,FFPO0001C302,2,C3,TRANS. OBLIGATORIAS PREGRADO PRESENCIAL, SER EMPREN  ACT DE CAM C3G2,,,,,,,,,,,,,REYES GIRALDO DARIO MAURICIO,22.07.2025,18.09.2025,10:00:00,11:59:00,,MARTES N708 CALLE79,,JUEVES N708 CALLE79,,,
2025-2,FAFCE,FFPO0001,FFPO0001C303,2,C3,TRANS. OBLIGATORIAS PREGRADO PRESENCIAL, SER EMPREN  ACT DE CAM C3G3,,,,,,,,,,,,,REYES GIRALDO DARIO MAURICIO,21.07.2025,15.09.2025,06:00:00,07:59:00,LUNES N508 CALLE79,,,,,,
2025-2,FAFCE,FFPO0001,FFPO0001C303,2,C3,TRANS. OBLIGATORIAS PREGRADO PRESENCIAL, SER EMPREN  ACT DE CAM C3G3,,,,,,,,,,,,,REYES GIRALDO DARIO MAURICIO,23.07.2025,17.09.2025,06:00:00,07:59:00,,,MIERCOLES L920 CALLE78,,,,
2025-2,FAFCE,FFPO0001,FFPO0001C304,2,C3,TRANS. OBLIGATORIAS PREGRADO PRESENCIAL, SER EMPREN  ACT DE CAM C3G4,,,,,,,,,,,,,REYES GIRALDO DARIO MAURICIO,22.07.2025,18.09.2025,14:00:00,15:59:00,,MARTES N508 CALLE79,,JUEVES N508 CALLE79,,,
2025-2,FAFCE,FFPO0001,FFPO0001C305,2,C3,TRANS. OBLIGATORIAS PREGRADO PRESENCIAL, SER EMPREN  ACT DE CAM C3G5,,,,,,,,,,,,,REYES GIRALDO DARIO MAURICIO,22.07.2025,18.09.2025,08:00:00,09:59:00,,MARTES N605 CALLE79,,JUEVES N605 CALLE79,,,
2025-2,FAFCE,FFPO0001,FFPO0001C306,2,C3,TRANS. OBLIGATORIAS PREGRADO PRESENCIAL, SER EMPREN  ACT DE CAM C3G6,,,,,,,,,,,,,REYES GIRALDO DARIO MAURICIO,22.07.2025,18.09.2025,06:00:00,07:59:00,,MARTES L812 CALLE78,,JUEVES L812 CALLE78,,,
2025-2,FAFCE,FFPO0001,FFPO0001C307,2,C3,TRANS. OBLIGATORIAS PREGRADO PRESENCIAL, SER EMPREN  ACT DE CAM C3G7,,,,,,,,,,,,,REYES GIRALDO DARIO MAURICIO,22.07.2025,18.09.2025,16:00:00,17:59:00,,MARTES L510 CALLE78,,JUEVES L510 CALLE78,,,
2025-2,FAFCE,FFPO0001,FFPO0001C308,2,C3,TRANS. OBLIGATORIAS PREGRADO PRESENCIAL, SER EMPREN  ACT DE CAM C3G8,,,,,,,,,,,,,REYES GIRALDO DARIO MAURICIO,21.07.2025,17.09.2025,20:00:00,21:59:00,LUNES N607 CALLE79,,MIERCOLES N607 CALLE79,,,,
2025-2,FAFCE,FFPO0001,FFPO0001C309,2,C3,TRANS. OBLIGATORIAS PREGRADO PRESENCIAL, SER EMPREN  ACT DE CAM C3G9,,,,,,,,,,,,,REYES GIRALDO DARIO MAURICIO,21.07.2025,17.09.2025,18:00:00,19:59:00,LUNES N607 CALLE79,,MIERCOLES N607 CALLE79,,,,
2025-2,FAFCE,FFPO0001,FFPO0001C401,2,C4,TRANS. OBLIGATORIAS PREGRADO PRESENCIAL, SER EMPREN  ACT DE CAM C4G1,,,,,,,,,,,,,REYES GIRALDO DARIO MAURICIO,23.09.2025,20.11.2025,16:00:00,17:59:00,,MARTES N706 CALLE79,,JUEVES N706 CALLE79,,,
2025-2,FAFCE,FFPO0001,FFPO0001C402,2,C4,TRANS. OBLIGATORIAS PREGRADO PRESENCIAL, SER EMPREN  ACT DE CAM C4G2,,,,,,,,,,,,,REYES GIRALDO DARIO MAURICIO,23.09.2025,20.11.2025,16:00:00,17:59:00,,MARTES N606 CALLE79,,JUEVES N606 CALLE79,,,
2025-2,FAFCE,FFPO0001,FFPO0001C403,2,C4,TRANS. OBLIGATORIAS PREGRADO PRESENCIAL, SER EMPREN  ACT DE CAM C4G3,,,,,,,,,,,,,REYES GIRALDO DARIO MAURICIO,23.09.2025,20.11.2025,06:00:00,07:59:00,,MARTES N610 CALLE79,,JUEVES N610 CALLE79,,,
2025-2,FAFCE,FFPO0001,FFPO0001C404,2,C4,TRANS. OBLIGATORIAS PREGRADO PRESENCIAL, SER EMPREN  ACT DE CAM C4G4,,,,,,,,,,,,,REYES GIRALDO DARIO MAURICIO,22.09.2025,19.11.2025,08:00:00,09:59:00,LUNES N508 CALLE79,,MIERCOLES N508 CALLE79,,,,
2025-2,FAFCE,FFPO0001,FFPO0001C405,2,C4,TRANS. OBLIGATORIAS PREGRADO PRESENCIAL, SER EMPREN  ACT DE CAM C4G5,,,,,,,,,,,,,REYES GIRALDO DARIO MAURICIO,24.09.2025,21.11.2025,10:00:00,11:59:00,,,MIERCOLES N508 CALLE79,,VIERNES N508 CALLE79,,
2025-2,FAFCE,FFPO0001,FFPO0001C406,2,C4,TRANS. OBLIGATORIAS PREGRADO PRESENCIAL, SER EMPREN  ACT DE CAM C4G6,,,,,,,,,,,,,REYES GIRALDO DARIO MAURICIO,24.09.2025,19.11.2025,16:00:00,17:59:00,,,MIERCOLES L818 CALLE78,,,,
2025-2,FAFCE,FFPO0001,FFPO0001C406,2,C4,TRANS. OBLIGATORIAS PREGRADO PRESENCIAL, SER EMPREN  ACT DE CAM C4G6,,,,,,,,,,,,,REYES GIRALDO DARIO MAURICIO,26.09.2025,21.11.2025,16:00:00,17:59:00,,,,,VIERNES L509 CALLE78,,
2025-2,FAFCE,FFPO0001,FFPO0001C407,2,C4,TRANS. OBLIGATORIAS PREGRADO PRESENCIAL, SER EMPREN  ACT DE CAM C4G7,,,,,,,,,,,,,REYES GIRALDO DARIO MAURICIO,24.09.2025,21.11.2025,18:00:00,19:59:00,,,MIERCOLES N607 CALLE79,,VIERNES N607 CALLE79,,
2025-2,FAFCE,FFPO0001,FFPO0001C408,2,C4,TRANS. OBLIGATORIAS PREGRADO PRESENCIAL, SER EMPREN  ACT DE CAM C4G8,,,,,,,,,,,,,REYES GIRALDO DARIO MAURICIO,24.09.2025,21.11.2025,18:00:00,19:59:00,,,MIERCOLES L802 CALLE78,,VIERNES L802 CALLE78,,
2025-2,FAFCE,FFPO0002,FFPO0002C301,3,C3,TRANS. OBLIGATORIAS PREGRADO PRESENCIAL, SANDBOX PARA EMPREND C3G1,,,,,,,,,,,,,REYES GIRALDO DARIO MAURICIO,23.07.2025,19.09.2025,20:00:00,21:59:00,,,MIERCOLES N505 CALLE79,,VIERNES N505 CALLE79,,
2025-2,FAFCE,FFPO0002,FFPO0002C302,3,C3,TRANS. OBLIGATORIAS PREGRADO PRESENCIAL, SANDBOX PARA EMPREND C3G2,,,,,,,,,,,,,REYES GIRALDO DARIO MAURICIO,22.07.2025,18.09.2025,14:00:00,15:59:00,,MARTES L920 CALLE78,,JUEVES L920 CALLE78,,,
